OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,UnitPrice,Quantity,Country,LineAmount
O02255,2025-09-14,C128,P022,Football,Sports,894.84,3,UK,2684.52
O02255,2025-09-14,C128,P023,Yoga Mat,Sports,740.32,2,UK,1480.64
O02255,2025-09-14,C128,P007,Jeans,Fashion,1514.44,1,India,1514.44
O02256,2025-11-07,C067,P002,Laptop,Electronics,54037.75,3,Australia,162113.25
O02256,2025-11-07,C067,P013,Cooking Oil 1L,Groceries,158.25,3,Australia,474.75
O02256,2025-11-07,C067,P024,Dumbbells 5kg,Sports,1193.05,1,Canada,1193.05
O02256,2025-11-07,C067,P017,Pressure Cooker,Home & Kitchen,2242.98,3,Canada,6728.9400000000005
O02256,2025-11-07,C067,P007,Jeans,Fashion,1504.76,3,UK,4514.28
O02257,2025-06-08,C065,P021,Cricket Bat,Sports,1626.03,1,UK,1626.03
O02257,2025-06-08,C065,P003,Headphones,Electronics,2416.71,2,India,4833.42
O02257,2025-06-08,C065,P015,Tea 500g,Groceries,223.89,1,USA,223.89
O02257,2025-06-08,C065,P013,Cooking Oil 1L,Groceries,154.77,3,India,464.31000000000006
O02257,2025-06-08,C065,P012,Wheat Flour 5kg,Groceries,339.75,2,UK,679.5
O02258,2025-09-18,C036,P009,Jacket,Fashion,3233.37,1,Australia,3233.37
O02258,2025-09-18,C036,P002,Laptop,Electronics,60081.39,1,UK,60081.39
O02258,2025-09-18,C036,P021,Cricket Bat,Sports,1515.09,1,USA,1515.09
O02258,2025-09-18,C036,P017,Pressure Cooker,Home & Kitchen,2318.92,1,India,2318.92
O02259,2025-08-15,C172,P009,Jacket,Fashion,3149.51,3,USA,9448.53
O02260,2025-04-22,C041,P023,Yoga Mat,Sports,690.49,1,India,690.49
O02260,2025-04-22,C041,P008,Sneakers,Fashion,2486.49,2,Australia,4972.98
O02260,2025-04-22,C041,P011,Rice 5kg,Groceries,361.1,3,Australia,1083.3000000000002
O02260,2025-04-22,C041,P016,Mixer Grinder,Home & Kitchen,3428.11,1,India,3428.11
O02261,2025-11-25,C111,P016,Mixer Grinder,Home & Kitchen,3051.41,2,UK,6102.82
O02262,2025-09-22,C097,P022,Football,Sports,955.01,1,Canada,955.01
O02262,2025-09-22,C097,P016,Mixer Grinder,Home & Kitchen,3272.63,2,India,6545.26
O02262,2025-09-22,C097,P003,Headphones,Electronics,2390.44,1,India,2390.44
O02262,2025-09-22,C097,P010,Formal Shirt,Fashion,1211.02,3,Canada,3633.06
O02262,2025-09-22,C097,P019,Bedsheet,Home & Kitchen,988.05,2,Australia,1976.1
O02263,2025-06-27,C180,P018,Dinner Set,Home & Kitchen,2920.34,2,UK,5840.68
O02263,2025-06-27,C180,P023,Yoga Mat,Sports,691.17,2,India,1382.34
O02263,2025-06-27,C180,P013,Cooking Oil 1L,Groceries,169.6,1,Canada,169.6
O02263,2025-06-27,C180,P003,Headphones,Electronics,2646.64,1,Australia,2646.64
O02263,2025-06-27,C180,P024,Dumbbells 5kg,Sports,1263.39,1,Canada,1263.39
O02264,2025-01-06,C105,P014,Sugar 1kg,Groceries,56.11,2,UK,112.22
O02264,2025-01-06,C105,P019,Bedsheet,Home & Kitchen,909.11,3,India,2727.33
O02264,2025-01-06,C105,P015,Tea 500g,Groceries,238.22,1,USA,238.22
O02265,2025-03-26,C029,P018,Dinner Set,Home & Kitchen,2860.96,3,Canada,8582.880000000001
O02265,2025-03-26,C029,P016,Mixer Grinder,Home & Kitchen,3465.87,1,USA,3465.87
O02265,2025-03-26,C029,P011,Rice 5kg,Groceries,338.63,1,UK,338.63
O02265,2025-03-26,C029,P008,Sneakers,Fashion,2563.56,3,Australia,7690.68
O02265,2025-03-26,C029,P005,Smartwatch,Electronics,6682.45,1,USA,6682.45
O02266,2025-07-01,C094,P013,Cooking Oil 1L,Groceries,152.09,1,Canada,152.09
O02266,2025-07-01,C094,P012,Wheat Flour 5kg,Groceries,321.32,1,Canada,321.32
O02266,2025-07-01,C094,P021,Cricket Bat,Sports,1514.64,2,Australia,3029.28
O02266,2025-07-01,C094,P015,Tea 500g,Groceries,238.94,3,India,716.8199999999999
O02267,2025-05-02,C171,P002,Laptop,Electronics,52781.3,1,Canada,52781.3
O02268,2025-06-20,C005,P014,Sugar 1kg,Groceries,56.57,2,UK,113.14
O02268,2025-06-20,C005,P018,Dinner Set,Home & Kitchen,3036.29,2,USA,6072.58
O02269,2025-05-26,C027,P012,Wheat Flour 5kg,Groceries,314.05,3,Canada,942.1500000000001
O02270,2025-08-31,C177,P017,Pressure Cooker,Home & Kitchen,2263.33,2,USA,4526.66
O02271,2025-07-31,C125,P005,Smartwatch,Electronics,7112.35,1,USA,7112.35
O02272,2025-08-01,C009,P023,Yoga Mat,Sports,754.09,1,UK,754.09
O02272,2025-08-01,C009,P015,Tea 500g,Groceries,226.12,3,USA,678.36
O02273,2025-12-22,C078,P011,Rice 5kg,Groceries,369.44,2,Australia,738.88
O02273,2025-12-22,C078,P013,Cooking Oil 1L,Groceries,162.46,1,UK,162.46
O02273,2025-12-22,C078,P005,Smartwatch,Electronics,7619.36,3,USA,22858.079999999998
O02273,2025-12-22,C078,P018,Dinner Set,Home & Kitchen,2662.05,1,USA,2662.05
O02274,2025-12-26,C121,P002,Laptop,Electronics,55944.99,1,USA,55944.99
O02274,2025-12-26,C121,P023,Yoga Mat,Sports,678.56,2,Australia,1357.12
O02274,2025-12-26,C121,P015,Tea 500g,Groceries,225.87,3,Australia,677.61
O02274,2025-12-26,C121,P016,Mixer Grinder,Home & Kitchen,3123.67,3,UK,9371.01
O02274,2025-12-26,C121,P018,Dinner Set,Home & Kitchen,2672.75,3,USA,8018.25
O02275,2025-06-08,C116,P004,Bluetooth Speaker,Electronics,3758.4,1,UK,3758.4
O02275,2025-06-08,C116,P005,Smartwatch,Electronics,7321.06,2,Australia,14642.12
O02275,2025-06-08,C116,P013,Cooking Oil 1L,Groceries,171.35,3,UK,514.05
O02276,2025-09-25,C155,P002,Laptop,Electronics,59849.61,1,UK,59849.61
O02277,2025-03-21,C112,P017,Pressure Cooker,Home & Kitchen,2252.79,3,India,6758.37
O02277,2025-03-21,C112,P015,Tea 500g,Groceries,213.11,3,UK,639.33
O02278,2025-01-10,C075,P012,Wheat Flour 5kg,Groceries,336.84,1,Australia,336.84
O02278,2025-01-10,C075,P011,Rice 5kg,Groceries,347.47,1,Australia,347.47
O02278,2025-01-10,C075,P003,Headphones,Electronics,2495.36,2,Australia,4990.72
O02279,2025-06-10,C107,P007,Jeans,Fashion,1558.97,1,USA,1558.97
O02279,2025-06-10,C107,P001,Smartphone,Electronics,18879.65,3,Australia,56638.950000000004
O02279,2025-06-10,C107,P010,Formal Shirt,Fashion,1289.75,2,UK,2579.5
O02280,2025-08-03,C197,P004,Bluetooth Speaker,Electronics,3429.58,1,Canada,3429.58
O02280,2025-08-03,C197,P013,Cooking Oil 1L,Groceries,159.56,2,Canada,319.12
O02280,2025-08-03,C197,P011,Rice 5kg,Groceries,361.51,3,USA,1084.53
O02280,2025-08-03,C197,P018,Dinner Set,Home & Kitchen,2965.9,3,UK,8897.7
O02280,2025-08-03,C197,P012,Wheat Flour 5kg,Groceries,312.27,2,USA,624.54
O02281,2025-02-10,C083,P003,Headphones,Electronics,2636.39,3,USA,7909.17
O02281,2025-02-10,C083,P020,Water Bottle,Home & Kitchen,273.82,3,UK,821.46
O02281,2025-02-10,C083,P024,Dumbbells 5kg,Sports,1215.77,1,Canada,1215.77
O02282,2025-06-24,C091,P014,Sugar 1kg,Groceries,53.41,3,India,160.23
O02283,2025-11-16,C169,P024,Dumbbells 5kg,Sports,1273.31,1,Canada,1273.31
O02283,2025-11-16,C169,P014,Sugar 1kg,Groceries,57.48,3,USA,172.44
O02283,2025-11-16,C169,P012,Wheat Flour 5kg,Groceries,350.93,2,Australia,701.86
O02283,2025-11-16,C169,P020,Water Bottle,Home & Kitchen,274.49,3,UK,823.47
O02284,2025-10-22,C138,P012,Wheat Flour 5kg,Groceries,345.16,1,India,345.16
O02284,2025-10-22,C138,P023,Yoga Mat,Sports,703.46,2,Australia,1406.92
O02285,2025-05-07,C121,P016,Mixer Grinder,Home & Kitchen,3162.73,2,USA,6325.46
O02285,2025-05-07,C121,P013,Cooking Oil 1L,Groceries,166.52,1,Australia,166.52
O02285,2025-05-07,C121,P001,Smartphone,Electronics,18481.24,1,UK,18481.24
O02286,2025-06-24,C071,P015,Tea 500g,Groceries,235.3,2,UK,470.6
O02286,2025-06-24,C071,P022,Football,Sports,919.27,3,UK,2757.81
O02286,2025-06-24,C071,P006,T-Shirt,Fashion,702.79,3,Australia,2108.37
O02286,2025-06-24,C071,P009,Jacket,Fashion,3062.05,2,Australia,6124.1
O02286,2025-06-24,C071,P016,Mixer Grinder,Home & Kitchen,3080.64,2,USA,6161.28
O02287,2025-06-05,C186,P007,Jeans,Fashion,1545.32,1,UK,1545.32
O02287,2025-06-05,C186,P011,Rice 5kg,Groceries,344.35,2,India,688.7
O02288,2025-03-02,C135,P010,Formal Shirt,Fashion,1255.94,3,USA,3767.82
O02288,2025-03-02,C135,P002,Laptop,Electronics,59682.9,2,Canada,119365.8
O02289,2025-06-20,C119,P004,Bluetooth Speaker,Electronics,3772.13,2,USA,7544.26
O02289,2025-06-20,C119,P025,Badminton Racket,Sports,798.7,1,Australia,798.7
O02290,2025-12-03,C059,P019,Bedsheet,Home & Kitchen,889.19,1,Canada,889.19
O02290,2025-12-03,C059,P016,Mixer Grinder,Home & Kitchen,3231.16,2,Australia,6462.32
O02290,2025-12-03,C059,P022,Football,Sports,986.63,1,UK,986.63
O02290,2025-12-03,C059,P002,Laptop,Electronics,57505.71,1,USA,57505.71
O02291,2025-08-10,C165,P005,Smartwatch,Electronics,7287.14,2,Australia,14574.28
O02291,2025-08-10,C165,P001,Smartphone,Electronics,17313.72,3,Australia,51941.16
O02291,2025-08-10,C165,P020,Water Bottle,Home & Kitchen,255.33,3,USA,765.99
O02292,2025-02-01,C128,P015,Tea 500g,Groceries,210.54,3,Canada,631.62
O02293,2025-04-15,C174,P019,Bedsheet,Home & Kitchen,988.28,3,UK,2964.84
O02293,2025-04-15,C174,P011,Rice 5kg,Groceries,377.64,2,USA,755.28
O02293,2025-04-15,C174,P014,Sugar 1kg,Groceries,57.96,2,USA,115.92
O02293,2025-04-15,C174,P007,Jeans,Fashion,1483.18,1,USA,1483.18
O02293,2025-04-15,C174,P004,Bluetooth Speaker,Electronics,3589.57,2,Canada,7179.14
O02294,2025-04-01,C180,P007,Jeans,Fashion,1494.51,3,USA,4483.53
O02294,2025-04-01,C180,P022,Football,Sports,942.11,1,Canada,942.11
O02294,2025-04-01,C180,P004,Bluetooth Speaker,Electronics,3558.66,1,USA,3558.66
O02295,2025-03-26,C080,P008,Sneakers,Fashion,2477.01,2,UK,4954.02
O02295,2025-03-26,C080,P001,Smartphone,Electronics,19446.53,1,India,19446.53
O02295,2025-03-26,C080,P005,Smartwatch,Electronics,7513.1,2,USA,15026.2
O02296,2025-10-21,C181,P016,Mixer Grinder,Home & Kitchen,3182.18,2,Australia,6364.36
O02297,2025-03-18,C069,P023,Yoga Mat,Sports,703.94,2,UK,1407.88
O02297,2025-03-18,C069,P010,Formal Shirt,Fashion,1206.02,2,India,2412.04
O02297,2025-03-18,C069,P007,Jeans,Fashion,1462.21,1,Australia,1462.21
O02297,2025-03-18,C069,P004,Bluetooth Speaker,Electronics,3782.42,2,UK,7564.84
O02298,2025-06-26,C022,P005,Smartwatch,Electronics,7584.22,2,Canada,15168.44
O02298,2025-06-26,C022,P023,Yoga Mat,Sports,768.31,2,Australia,1536.62
O02298,2025-06-26,C022,P009,Jacket,Fashion,2910.9,2,Australia,5821.8
O02299,2025-02-23,C021,P016,Mixer Grinder,Home & Kitchen,3347.99,2,UK,6695.98
O02299,2025-02-23,C021,P025,Badminton Racket,Sports,818.35,2,USA,1636.7
O02299,2025-02-23,C021,P024,Dumbbells 5kg,Sports,1184.86,1,India,1184.86
O02299,2025-02-23,C021,P023,Yoga Mat,Sports,665.28,1,USA,665.28
O02299,2025-02-23,C021,P017,Pressure Cooker,Home & Kitchen,2118.81,1,Australia,2118.81
O02300,2025-09-07,C075,P022,Football,Sports,892.07,1,USA,892.07
O02300,2025-09-07,C075,P005,Smartwatch,Electronics,7233.0,1,USA,7233.0
O02301,2025-03-12,C057,P015,Tea 500g,Groceries,231.71,3,USA,695.13
O02302,2025-10-14,C045,P012,Wheat Flour 5kg,Groceries,351.82,3,Canada,1055.46
O02303,2025-09-01,C085,P001,Smartphone,Electronics,17684.06,1,Canada,17684.06
O02303,2025-09-01,C085,P024,Dumbbells 5kg,Sports,1263.15,2,India,2526.3
O02304,2025-12-28,C069,P011,Rice 5kg,Groceries,377.74,2,India,755.48
O02304,2025-12-28,C069,P016,Mixer Grinder,Home & Kitchen,3489.17,1,Australia,3489.17
O02304,2025-12-28,C069,P024,Dumbbells 5kg,Sports,1186.67,1,Australia,1186.67
O02304,2025-12-28,C069,P018,Dinner Set,Home & Kitchen,3008.97,2,USA,6017.94
O02304,2025-12-28,C069,P005,Smartwatch,Electronics,6806.83,1,Australia,6806.83
O02305,2025-08-11,C064,P024,Dumbbells 5kg,Sports,1148.67,3,India,3446.01
O02305,2025-08-11,C064,P005,Smartwatch,Electronics,7372.29,2,Australia,14744.58
O02306,2025-10-12,C036,P010,Formal Shirt,Fashion,1190.3,1,UK,1190.3
O02306,2025-10-12,C036,P012,Wheat Flour 5kg,Groceries,317.45,1,UK,317.45
O02306,2025-10-12,C036,P014,Sugar 1kg,Groceries,53.82,2,India,107.64
O02306,2025-10-12,C036,P024,Dumbbells 5kg,Sports,1291.35,1,Australia,1291.35
O02306,2025-10-12,C036,P007,Jeans,Fashion,1530.95,2,UK,3061.9
O02307,2025-04-11,C134,P007,Jeans,Fashion,1490.53,2,Australia,2981.06
O02307,2025-04-11,C134,P023,Yoga Mat,Sports,760.09,2,Australia,1520.18
O02307,2025-04-11,C134,P003,Headphones,Electronics,2745.28,2,Australia,5490.56
O02307,2025-04-11,C134,P021,Cricket Bat,Sports,1603.97,1,UK,1603.97
O02307,2025-04-11,C134,P005,Smartwatch,Electronics,6890.47,2,Australia,13780.94
O02308,2025-03-31,C077,P004,Bluetooth Speaker,Electronics,3580.4,3,UK,10741.2
O02308,2025-03-31,C077,P017,Pressure Cooker,Home & Kitchen,2175.05,3,Australia,6525.150000000001
O02308,2025-03-31,C077,P011,Rice 5kg,Groceries,383.5,1,UK,383.5
O02308,2025-03-31,C077,P002,Laptop,Electronics,57309.11,1,Canada,57309.11
O02308,2025-03-31,C077,P023,Yoga Mat,Sports,747.78,3,USA,2243.34
O02309,2025-09-04,C168,P004,Bluetooth Speaker,Electronics,3390.19,2,USA,6780.38
O02309,2025-09-04,C168,P014,Sugar 1kg,Groceries,60.23,1,USA,60.23
O02310,2025-09-13,C185,P021,Cricket Bat,Sports,1479.82,2,Australia,2959.64
O02310,2025-09-13,C185,P002,Laptop,Electronics,58540.84,1,USA,58540.84
O02311,2025-06-07,C020,P003,Headphones,Electronics,2588.9,2,Canada,5177.8
O02311,2025-06-07,C020,P006,T-Shirt,Fashion,733.54,1,Canada,733.54
O02311,2025-06-07,C020,P001,Smartphone,Electronics,17627.97,2,India,35255.94
O02311,2025-06-07,C020,P025,Badminton Racket,Sports,813.85,1,UK,813.85
O02312,2025-02-26,C077,P008,Sneakers,Fashion,2616.31,2,Australia,5232.62
O02312,2025-02-26,C077,P016,Mixer Grinder,Home & Kitchen,3300.74,2,USA,6601.48
O02312,2025-02-26,C077,P010,Formal Shirt,Fashion,1299.11,1,USA,1299.11
O02313,2025-08-09,C082,P007,Jeans,Fashion,1571.28,2,USA,3142.56
O02313,2025-08-09,C082,P020,Water Bottle,Home & Kitchen,248.41,1,Canada,248.41
O02313,2025-08-09,C082,P010,Formal Shirt,Fashion,1285.74,2,UK,2571.48
O02314,2025-10-04,C077,P005,Smartwatch,Electronics,7413.91,2,Canada,14827.82
O02314,2025-10-04,C077,P012,Wheat Flour 5kg,Groceries,326.05,1,Canada,326.05
O02314,2025-10-04,C077,P009,Jacket,Fashion,3178.01,2,USA,6356.02
O02314,2025-10-04,C077,P010,Formal Shirt,Fashion,1235.76,2,Canada,2471.52
O02315,2025-10-04,C191,P013,Cooking Oil 1L,Groceries,159.87,2,Australia,319.74
O02315,2025-10-04,C191,P005,Smartwatch,Electronics,6827.99,2,UK,13655.98
O02315,2025-10-04,C191,P017,Pressure Cooker,Home & Kitchen,2100.7,1,UK,2100.7
O02315,2025-10-04,C191,P002,Laptop,Electronics,60087.45,2,Canada,120174.9
O02315,2025-10-04,C191,P003,Headphones,Electronics,2658.23,3,Australia,7974.6900000000005
O02316,2025-10-30,C196,P008,Sneakers,Fashion,2725.19,2,UK,5450.38
O02316,2025-10-30,C196,P024,Dumbbells 5kg,Sports,1307.06,2,India,2614.12
O02316,2025-10-30,C196,P018,Dinner Set,Home & Kitchen,3061.42,2,Australia,6122.84
O02316,2025-10-30,C196,P010,Formal Shirt,Fashion,1192.49,1,Canada,1192.49
O02317,2025-11-23,C137,P012,Wheat Flour 5kg,Groceries,326.19,1,USA,326.19
O02317,2025-11-23,C137,P009,Jacket,Fashion,2993.83,3,USA,8981.49
O02317,2025-11-23,C137,P013,Cooking Oil 1L,Groceries,160.5,2,UK,321.0
O02317,2025-11-23,C137,P002,Laptop,Electronics,55623.97,3,Canada,166871.91
O02318,2025-09-14,C041,P015,Tea 500g,Groceries,236.78,1,USA,236.78
O02319,2025-10-14,C162,P011,Rice 5kg,Groceries,352.4,2,USA,704.8
O02319,2025-10-14,C162,P022,Football,Sports,893.46,3,India,2680.38
O02319,2025-10-14,C162,P014,Sugar 1kg,Groceries,59.3,1,USA,59.3
O02319,2025-10-14,C162,P004,Bluetooth Speaker,Electronics,3674.17,3,India,11022.51
O02320,2025-12-11,C129,P025,Badminton Racket,Sports,799.52,1,USA,799.52
O02321,2025-12-22,C029,P003,Headphones,Electronics,2551.81,1,Australia,2551.81
O02321,2025-12-22,C029,P025,Badminton Racket,Sports,794.29,2,Australia,1588.58
O02321,2025-12-22,C029,P019,Bedsheet,Home & Kitchen,879.1,1,UK,879.1
O02322,2025-06-16,C035,P024,Dumbbells 5kg,Sports,1305.12,3,Australia,3915.3599999999997
O02323,2025-09-16,C137,P020,Water Bottle,Home & Kitchen,264.54,1,USA,264.54
O02323,2025-09-16,C137,P022,Football,Sports,953.07,2,USA,1906.14
O02323,2025-09-16,C137,P007,Jeans,Fashion,1584.05,2,USA,3168.1
O02323,2025-09-16,C137,P018,Dinner Set,Home & Kitchen,2926.68,3,Canada,8780.039999999999
O02323,2025-09-16,C137,P016,Mixer Grinder,Home & Kitchen,3471.3,2,Canada,6942.6
O02324,2025-03-10,C089,P024,Dumbbells 5kg,Sports,1263.87,2,UK,2527.74
O02324,2025-03-10,C089,P017,Pressure Cooker,Home & Kitchen,2179.86,2,Australia,4359.72
O02324,2025-03-10,C089,P009,Jacket,Fashion,2921.04,3,UK,8763.119999999999
O02324,2025-03-10,C089,P016,Mixer Grinder,Home & Kitchen,3310.39,3,USA,9931.17
O02325,2025-01-20,C172,P016,Mixer Grinder,Home & Kitchen,3121.14,1,India,3121.14
O02325,2025-01-20,C172,P017,Pressure Cooker,Home & Kitchen,2376.22,3,Canada,7128.66
O02325,2025-01-20,C172,P001,Smartphone,Electronics,17966.5,2,USA,35933.0
O02325,2025-01-20,C172,P013,Cooking Oil 1L,Groceries,173.05,3,UK,519.1500000000001
O02326,2025-05-17,C156,P025,Badminton Racket,Sports,823.72,1,Australia,823.72
O02326,2025-05-17,C156,P019,Bedsheet,Home & Kitchen,957.64,2,Australia,1915.28
O02326,2025-05-17,C156,P015,Tea 500g,Groceries,239.27,2,India,478.54
O02326,2025-05-17,C156,P009,Jacket,Fashion,3007.08,1,Australia,3007.08
O02327,2025-05-17,C009,P023,Yoga Mat,Sports,731.98,2,UK,1463.96
O02327,2025-05-17,C009,P006,T-Shirt,Fashion,690.1,2,USA,1380.2
O02328,2025-01-14,C178,P016,Mixer Grinder,Home & Kitchen,3324.1,3,UK,9972.3
O02328,2025-01-14,C178,P008,Sneakers,Fashion,2631.5,2,India,5263.0
O02328,2025-01-14,C178,P003,Headphones,Electronics,2747.68,1,USA,2747.68
O02328,2025-01-14,C178,P010,Formal Shirt,Fashion,1232.74,2,UK,2465.48
O02329,2025-10-13,C027,P020,Water Bottle,Home & Kitchen,269.89,3,India,809.67
O02329,2025-10-13,C027,P024,Dumbbells 5kg,Sports,1177.73,3,UK,3533.19
O02329,2025-10-13,C027,P002,Laptop,Electronics,52975.32,2,UK,105950.64
O02329,2025-10-13,C027,P012,Wheat Flour 5kg,Groceries,305.86,3,UK,917.58
O02329,2025-10-13,C027,P022,Football,Sports,886.47,1,UK,886.47
O02330,2025-10-15,C142,P004,Bluetooth Speaker,Electronics,3528.52,2,India,7057.04
O02330,2025-10-15,C142,P008,Sneakers,Fashion,2679.23,2,USA,5358.46
O02330,2025-10-15,C142,P006,T-Shirt,Fashion,737.02,1,India,737.02
O02330,2025-10-15,C142,P022,Football,Sports,926.65,1,UK,926.65
O02331,2025-12-04,C107,P006,T-Shirt,Fashion,748.57,1,Australia,748.57
O02332,2025-09-16,C021,P004,Bluetooth Speaker,Electronics,3411.8,1,UK,3411.8
O02332,2025-09-16,C021,P010,Formal Shirt,Fashion,1166.51,1,India,1166.51
O02332,2025-09-16,C021,P008,Sneakers,Fashion,2549.69,2,USA,5099.38
O02332,2025-09-16,C021,P025,Badminton Racket,Sports,762.75,1,Canada,762.75
O02332,2025-09-16,C021,P020,Water Bottle,Home & Kitchen,244.33,3,UK,732.99
O02333,2025-06-05,C012,P004,Bluetooth Speaker,Electronics,3346.58,2,Australia,6693.16
O02333,2025-06-05,C012,P018,Dinner Set,Home & Kitchen,2824.5,2,Australia,5649.0
O02334,2025-10-24,C078,P017,Pressure Cooker,Home & Kitchen,2177.65,3,USA,6532.950000000001
O02334,2025-10-24,C078,P008,Sneakers,Fashion,2404.03,3,Canada,7212.09
O02334,2025-10-24,C078,P014,Sugar 1kg,Groceries,59.65,2,UK,119.3
O02334,2025-10-24,C078,P024,Dumbbells 5kg,Sports,1299.09,1,USA,1299.09
O02335,2025-02-25,C149,P021,Cricket Bat,Sports,1452.81,3,USA,4358.43
O02336,2025-12-10,C153,P004,Bluetooth Speaker,Electronics,3376.03,1,Australia,3376.03
O02336,2025-12-10,C153,P015,Tea 500g,Groceries,223.64,2,India,447.28
O02336,2025-12-10,C153,P003,Headphones,Electronics,2670.29,1,India,2670.29
O02336,2025-12-10,C153,P001,Smartphone,Electronics,19690.43,1,UK,19690.43
O02336,2025-12-10,C153,P007,Jeans,Fashion,1549.35,1,UK,1549.35
O02337,2025-02-10,C163,P011,Rice 5kg,Groceries,345.81,3,India,1037.43
O02337,2025-02-10,C163,P002,Laptop,Electronics,58193.02,1,UK,58193.02
O02337,2025-02-10,C163,P018,Dinner Set,Home & Kitchen,2825.45,2,India,5650.9
O02338,2025-11-13,C051,P022,Football,Sports,860.06,1,Australia,860.06
O02338,2025-11-13,C051,P001,Smartphone,Electronics,17446.96,2,Canada,34893.92
O02338,2025-11-13,C051,P016,Mixer Grinder,Home & Kitchen,3466.14,2,UK,6932.28
O02339,2025-03-19,C179,P015,Tea 500g,Groceries,221.27,1,UK,221.27
O02339,2025-03-19,C179,P012,Wheat Flour 5kg,Groceries,334.02,2,Canada,668.04
O02339,2025-03-19,C179,P024,Dumbbells 5kg,Sports,1223.82,1,UK,1223.82
O02339,2025-03-19,C179,P001,Smartphone,Electronics,18405.51,1,Canada,18405.51
O02339,2025-03-19,C179,P022,Football,Sports,961.68,2,Australia,1923.36
O02340,2025-09-21,C100,P001,Smartphone,Electronics,18977.25,3,India,56931.75
O02341,2025-11-10,C005,P015,Tea 500g,Groceries,209.09,3,Canada,627.27
O02342,2025-08-15,C010,P006,T-Shirt,Fashion,687.31,1,Canada,687.31
O02342,2025-08-15,C010,P023,Yoga Mat,Sports,700.27,2,Australia,1400.54
O02343,2025-11-18,C193,P008,Sneakers,Fashion,2667.09,2,India,5334.18
O02343,2025-11-18,C193,P015,Tea 500g,Groceries,239.46,3,India,718.38
O02343,2025-11-18,C193,P014,Sugar 1kg,Groceries,56.3,1,Australia,56.3
O02343,2025-11-18,C193,P019,Bedsheet,Home & Kitchen,950.29,1,Australia,950.29
O02344,2025-10-25,C199,P004,Bluetooth Speaker,Electronics,3510.24,2,India,7020.48
O02344,2025-10-25,C199,P003,Headphones,Electronics,2693.53,3,UK,8080.59
O02344,2025-10-25,C199,P020,Water Bottle,Home & Kitchen,267.47,2,USA,534.94
O02345,2025-09-17,C055,P025,Badminton Racket,Sports,826.75,1,Australia,826.75
O02345,2025-09-17,C055,P008,Sneakers,Fashion,2611.43,2,USA,5222.86
O02345,2025-09-17,C055,P007,Jeans,Fashion,1554.16,3,Canada,4662.4800000000005
O02345,2025-09-17,C055,P020,Water Bottle,Home & Kitchen,246.64,1,Australia,246.64
O02345,2025-09-17,C055,P015,Tea 500g,Groceries,237.06,3,Canada,711.1800000000001
O02346,2025-04-20,C065,P002,Laptop,Electronics,54903.43,2,Canada,109806.86
O02346,2025-04-20,C065,P004,Bluetooth Speaker,Electronics,3726.14,3,India,11178.42
O02346,2025-04-20,C065,P021,Cricket Bat,Sports,1620.73,2,India,3241.46
O02346,2025-04-20,C065,P023,Yoga Mat,Sports,699.84,1,Canada,699.84
O02346,2025-04-20,C065,P001,Smartphone,Electronics,19145.11,3,Australia,57435.33
O02347,2025-06-29,C078,P002,Laptop,Electronics,60084.26,1,Canada,60084.26
O02347,2025-06-29,C078,P007,Jeans,Fashion,1433.12,2,Canada,2866.24
O02348,2025-08-21,C077,P025,Badminton Racket,Sports,832.06,1,Australia,832.06
O02348,2025-08-21,C077,P003,Headphones,Electronics,2582.55,2,Australia,5165.1
O02348,2025-08-21,C077,P017,Pressure Cooker,Home & Kitchen,2358.6,3,Australia,7075.799999999999
O02348,2025-08-21,C077,P007,Jeans,Fashion,1647.57,1,USA,1647.57
O02348,2025-08-21,C077,P001,Smartphone,Electronics,19703.31,2,UK,39406.62
O02349,2025-03-03,C028,P016,Mixer Grinder,Home & Kitchen,3201.81,2,Canada,6403.62
O02349,2025-03-03,C028,P009,Jacket,Fashion,2955.41,1,USA,2955.41
O02349,2025-03-03,C028,P002,Laptop,Electronics,58995.85,1,India,58995.85
O02349,2025-03-03,C028,P019,Bedsheet,Home & Kitchen,988.87,1,India,988.87
O02349,2025-03-03,C028,P013,Cooking Oil 1L,Groceries,167.9,1,UK,167.9
O02350,2025-11-11,C175,P005,Smartwatch,Electronics,7444.38,1,UK,7444.38
O02350,2025-11-11,C175,P015,Tea 500g,Groceries,209.14,2,India,418.28
O02350,2025-11-11,C175,P011,Rice 5kg,Groceries,363.75,3,UK,1091.25
O02351,2025-08-16,C006,P018,Dinner Set,Home & Kitchen,2716.83,3,USA,8150.49
O02351,2025-08-16,C006,P015,Tea 500g,Groceries,219.82,3,UK,659.46
O02351,2025-08-16,C006,P016,Mixer Grinder,Home & Kitchen,3081.71,2,USA,6163.42
O02351,2025-08-16,C006,P004,Bluetooth Speaker,Electronics,3698.51,3,Canada,11095.53
O02352,2025-06-12,C065,P007,Jeans,Fashion,1462.22,2,USA,2924.44
O02352,2025-06-12,C065,P016,Mixer Grinder,Home & Kitchen,3473.62,1,USA,3473.62
O02353,2025-06-02,C110,P003,Headphones,Electronics,2663.88,1,India,2663.88
O02353,2025-06-02,C110,P015,Tea 500g,Groceries,222.18,3,Canada,666.54
O02353,2025-06-02,C110,P023,Yoga Mat,Sports,720.64,1,India,720.64
